Code,Name,
OUT006,OUT OF ASIA (LOOK EAST),
OUT109,OUT OF XILE,
OVE001,OVER & BACK INC,
OVE002,OVER THE GARDEN WALL,
OWE001,OWEN DAWSON,
OWE002,OWEN BARRY,
OWT001,ORIGINAL WINTERS TALE,
OXF001,OXFORD,
OXF002,OXFORD BLUE (MENS),
OXM001,OXMANTOWN SKINCARE,
OXN001,OXNEY GREEN,
OXO001,OXO GOOD GRIPS(DONT USE ),
OXO002,OXO (�),
OZO001,OOZOO,
P&G001,PLAY & GO,
P&M001,PEACE OF MIND .925 LTD,
PA001,PA,
PAA001,PAPPELINA AB,
PAC001,PACHYDERME,
PAC002,PACIFIC FOODS LTD,
PAC003,PACK & FLY,
PAC004,PACIFIC LIFESTYLE,
PAC005,PACHA ORGANIC LTD T/A NUNAIA,
PAC061,PACHAMAMA,
PAD001,PADBLOCKS (GR),
PAD002,PADDYWAX,
PAD003,PADDYS OGRANOLA,
PAD004,PAD HOME DESIGN CONCEPT GMBH,
PAE001,PAELLA WORLD INTERNATIONAL,
PAK001,PAKHUIS OOST P.L.A.N.E.T.,
PAL001,SYSCO / PALLAS FOODS,
PAL002,PALETTI COLLECTIONS,
PAL003,PALISSANDRE,
PAL004,PALIMEX,
PAL005,PAUL LEEGWATER,
PAL006,PALOMAR,
PAL007,PALADONE,
PAM001,PAMELA MANN,
PAN001,PANTKE PROMOTION (GR0,
PAN002,PANIER DES SENS EN PROVENCE,
PAN003,PANDORA BELL,
PAN004,PANG,
PAP001,PAPERTREE,
PAP002,PAPERPRODUCTS DESIGN,
PAP003,PAPER PLUS DESIGN,
PAP004,THE PAPER MILL COMPANY,
PAP005,PAPYRUS GMBH & CO. KG,
PAP006,PAPO UK LTD,
PAP007,PAPER AFFECTION,
PAP008,PAPERTHINKS,
PAP009,PAPERPRODUCTS DESIGN,
PAR001,PARAMOUNT,
PAR002,ACCESSORIES BY PARK LANE,
PAR003,PARK HILL COLLECTIONS,
PAR004,PAROH LTD,
PAR005,PARITYS,
PAR006,PART TWO(DK COMPANY),
PAR007,REACH PACKAGING,
PAR008,PARVERA (NATURES GOLD),
PAS001,PSSPORT,
PAS086,PASSIGATTI,
PAT001,THE PATCHWORK TRAD FOOD CO.,
PAT002,PATRICK McCUSKER,
PAT073,PATRICK FRANCIS DESIGNS,
PAU001,PAULINE MURRAY,
PAU002,PAUL LOMOND GAMES,
PAU003,PAUL CLEMENTS,
PAU004,PAUL FINUCANE,
PB001,PAPERBEAR CARDS,
PBB001,PREMIER BEVERAGE BRANDS,
PBF001,POULET BONNE FEMME,
PBH001,PB HOME,
PBP001,PARIS BAKERY & PASTRY,
PCO001,P CORILLON,
PCR001,PACEMAKER UK,
PCTEST,PAULC TEST,
PEA001,PEARLS OF THE ORIENT (JY),
PEA002,PEARL BOHEMICA,
PEA003,PEARLS FOR GIRLS,
PEA004,PEARCE TRADING - PLIE,
PED001,PEDALE,
PED002,PEDRO BELTRAN,
PEL001,PELLING SHARMAN DESIGN,
PEL002,PELICAN BAY,
PEL003,PEEL CARDS,
PEN001,PENCIL POINT (GR),
PEN002,PENELOPE CHILVERS,
PEN003,PENELOPE PEAPOD,
PEN004,PENGUIN GROUP,
PEN005,PENNY LINDOP DESIGNS,
PEO001,PEOPLE TREE,
PER001,PEREGRINE TRADING LTD,
PER002,PERFECT SOLUTIONS,
PER003,PERTWOOD ORGANIC CEREALS,
PER004,PERIGRINE (JY),
PER005,PERINE,
PER006,PERIGOT,
PER143,Perletti SPA,
PES001,PESTLE & MORTAR,
PET001,PETER CORKHILL,
PET002,PETIT APPETIT,
PET003,PETER SELLERS,
PET004,PETIT ARTISAN LTD (TY),
PET005,PETRA BOASE,
PET006,PETIT JOUR PARIS,
PET007,PETTY WOOD,
PET008,PETIT PAN,
PET009,PETER SMITH,
PET011,PETITES SERIES ENTRE ILLUMINEE,
PET10,PETER PAUPER PRESS,
PET117,PETERSON,
PFE001,WALTER PFEIFFER CARDS,
PFI001,PALM FREE IRISH SOAPS,
PFR01,PFRONTEN SCHMUCK,
PGE001,PEOPLE GOTTA EAT,
PGN001,PIGS ON THE GREEN,
PGR001,P GRUILLON,
PGU001,PGUK - PUBLISHERS GROUP UK,
PHA001,PHAIDON PRESS,
PHA002,PHANINE,
PHI001,PHILLIPS CONSUMER LUMINAIRES,
PIA001,PIA ROSSINI,
PIC001,PICNIC @ ASCOT,
PIC002,PICTURE CASE,
PIC014,PICTURE PRESS LTD.,
PIE001,PIEMINSTER,
PIE002,PIEMAN LTD,
PIE02,PIESZAK,
PIG001,DO NOT USE,
PIG002,PIGMENT,
PIG003,PIG & HEN,
PIK001,PIKAPLANT,
PIL001,PILGRIM JEWELLERY,
PIM001,PIMHILL FARM,
PIN001,PINTAIL CANDLES,
PIN002,PINE CONE HILL,
PIN003,PINK PIG CLOTHING C.,
PIN004,PINK PINEAPPLE,
PIN005,PINCH PROVISIONS,
PIN006,PINES AND CO,
PIP001,PIPERS CRISPS,
PIP002,FIFTY ONE PERCENT,
PIP003,FIFTY ONE PERCENT(DONT USE ),
PIP004,PIPPABLUE,
PIT001,PIT PUTTY (NATURES GOLD),
PIX001,PIXIE DIXIE,
PJB001,PATRICK OBRIEN DELGANY,
PKS001,PEACOCKS GARDEN SUPPLIES BV,
PLA001,PLANET DOG,
PLA002,PLANT THEATRE (GR),
PLA003,PLANETAID,
PLA004,PLASSEY FOOD & DIST CO LTD,
PLA005,PLAN B (ROBIN RUTH),
PLB001,PELICA BAY LTD. INC,
PLP001,PLANTES & PARFUM(NATURES GOLD),
PLU001,PLUTO,
PLU002,PLUM & ASHBY,
PMC001,PAPER MILL CO,
PMP001,PP & PM,
POB001,POBRA HOUSE OF CHRISTMAS,
POC001,POCKET TIDE TABLES,
POF001,PRIDE OF PLACE,
POG001,POGGI,
POI001,POINT A LA LIGNE,
POL001,POLS POTTEN,
POL002,POLLEN ORGANICS,
POL003,POLITE CARDS,
POL004,POLITE COMPANY,
POM001,POMAX HOME COLLECTION,
POM002,POM AMSTERDAM B.V.,
POM003,POMPOM GALORE LTD,
PON001,PON.PON,
POO001,POOKI & CO.,
POO002,POOLBEG PRESS,
POOT01,POOTER PUBLISHING,
POP001,POPPY,
POR001,PORT MEIRION,
POR002,PORTWEST,
POR003,PORTICO DESIGN C/O MEG CARDS,
POR004,POREBSKILIPOSOM (NATURES GOLD),
POR01,PORTFOLIO BOOKS,
POS001,POSTLER,
POS002,POSIWIO GMBH & CO,
POT001,POTIONS & POSSIBILITIES,
POT002,POTERIE CLAROUS,
POT003,POTIRON PARIS,
POT004,POTERINE DE LA MADELEINE,
POT005,POTTERS CROUCH LTD,
POW001,POWERFRESH,
POW002,POWERSCOURT BAKERY,
POW003,POWER OF NATURE LTD,
POW047,POWELL-CRAFT LTD,
PRA001,PRANELLA (JY),
PRA002,PRAVERA (NATURES GOLD),
PRC001,PRODUCT CREATIONS LTD,
PRC002,PERRICONE MD,
PRE001,PRESTAT,
PRE002,PREMIER DECORATIONS LTD,
PRE003,PREMIUM DISTRIBUTION-OILILY,
PRE004,PREMIER HOUSEWARES,
PRE005,PRE END APS,
PRE092,PRET A PORTER,
PRE173,PRESENT TIME BV,
PRI001,PRIMA GIFTS,
PRI002,PRICES CANDLES),
PRI003,PRICKLY PEAR,
PRI004,PRIYA,
PRI005,PRIMA DONNA DESIGNS,
PRI006,PRINTWORKS,
PRI007,PRIMROSE PARK,
PRI008,PRINT FUSION,
PRI068,PRIMROSE MARKETING,
PRK001,PRIMROSE`S KITCHEN,
PRO001,PROTOCOL SL,
PRO002,PROM ORF DIFFUSION,
PRO003,PROM ORF,
PRO004,PROTEAM UK LTD,
PRO005,PROPPATOPPA C & C HATS,
PRO006,PROTOS STOCK S.L.U.,
PRO007,PROPERTY OF,
PRU001,PRUE & SIMONS LTD,
PSF001,PS FOODS LTD,
PSN001,PAT STAUNTON SAW MILL,
PT001,PAPERTHOUGHTS,
PTA001,PAPERTAUGHTS,
PTC001,P.T.C. IMPORTS,
PTL001,PEREGRINE TRADING LIMITED,
PTMD1,PTMD HOME COLLECTION,
PTT001,ADDITION STUDIO (PAGE 33),
PTW001,POTWELLS LTD,
PUB001,PUBLISHERS GROUP WEST,
PUD001,PUDDLEDUCK PRODUCE,
PUL001,PULP CARDS,
PUL002,PULSIN LTD,
PUN166,PUNTO COMFORT S.A. (BIG FUN),
PUP001,THE PUPPET COMPANY LTD.,
PUR001,PURE FASHIONS,
PUR002,PURE BRAZEN,
PUR003,PURE FOODS,
PUR004,PURELY CHOCOLATE,
PVA001,PRAVERA (NATURES GOLD),
PVP001,PREP VEG PRODUCTION,
PWS001,POWERFUL SUPPLEMENTS LTD (NG),
PYL001,PYLONES,
PYR001,PYRAMID,
QI001,QI EUROPE,
QQS001,TULLYARD FASHION AGENCY LTD,
QUA001,QUADRILLE,
QUA002,QUATTRO PIU,
QUA003,QUAY TRADERS LTD,
QUA004,QUASAR TECHNOLOGY,
QUA005,QUAIL DESIGNS LTD,
QUE001,QUERCUS,
QUI001,QUID,
QUI002,QUINTESSENTIAL (WINE),
QUI003,QUIRE COLLECTIONS,
QUT001,QUARTIERS DETE,
R&C001,RAIN & CONKER,
RAA001,RAASTA,
RAB001,RABANNA BAY,
RAB002,RABENS SALONER,
RAC001,R. A. CHANDLER,
RAC002,RACHEL LOVE CAMERON,
RAC003,RACHEL ELLEN DESIGNS,
RAD001,RADFORD SUPPLIES (JY),
RAG001,RAG A BAG,
RAG002,RAGTALES,
RAG003,RAGGED ROSE,
RAI001,RAIN U.K.,
RAI002,RAINBOW DESIGNS,
RAI003,RAINBOW GEAR,
RAI004,RAINBOW CANDLES,
RAI005,RAINS,
RAN001,RANNOCH SMOKERY,
RAT001,RATHCOOLE FARMERS MARKET,
RAT002,RATHCOOLE KITCHEN & BAKERY,
RAT003,RATHBORNES,
RAT004,RATATAM KIDS,
RAV001,RAVNOCH,
RAV002,RAVIDA AZIENDA AGRICOLA,
RAW001,RAWLTONS LTD,
RAY001,RAYWARE LIMITED,
RCC001,ROSCOMMON CHOCOLATE CO LTD,
RDH001,RANDOM HOUSE,
RDY001,ROBERTS OF DALKEY,
REA001,REAL IRISH FOODS,
REA002,REALKONSUM,
REA003,REAL IRELAND,
REA004,THE REAL BOAR CO,
REA005,THE REALLY GOOD SOAP COMPANY,
REA006,REALT DISTRIBUTION,
REA007,REACTION,
REC001,RECTO VERSO (FULL CONCEPT),
REC002,RECREA,
REC003,RECENT TOYS UK,
RED001,REDGEWOOD BAY,
RED002,RED TOY/RADIO FLYER,
RED003,REDWOOD BAY,
RED004,RED RUFUS SOCK DOGS,
RED005,REDCARTEL,
RED006,RED GORILLA (HOWBERT),
REE001,REEVO,
REG001,REGENCY,
REG002,CAROLINE REGAN,
REG003,REGAN ORGANIC FARM,
REI001,REIDS,
REI002,REIKO  (VYB SARL),
REL003,HOWBERT AND MAYS,
REL005,RELAXOUND,
REM001,REMARKABLE,
REM002,REMARKABLE PENCILS LTD,
REM003,REMEMBER,
REN001,RENATA,
REN002,RENE VAN ALLEN,
REP134,REPEAT REPEAT,
RES001,RESINE JEWELLERY,
RES002,RESTORATION YARD,
REW001,REWINED,
REX001,REX INTERNATIONAL,
REX053,REX INTERNATIONAL  (DONT USE),
RF001,REDFOOT SHOES (GOODWIN SMITH),
RFF001,REDMOND FINE FOODS,
RGM001,RMG CHART ENTERTAINMENT,
RHC001,RHODA COCOA,
RHM001,RHM (NATURES GOLD),
RHS001,RED HORSE SHOE,
RIA001,RIA ORGANICS (NATURES GOLD),
RIB001,RIBAMBELLE,
RIC001,RICHARD LANG,
RIC002,RICHARD SAWYER ASSOCIATES LTD,
RIC003,RICHARD SELLMER VERLAG,
RIC004,RICO DESIGN GMBH & CO,
RIC067,RICHMOND MARKETING,
RIC100,RICE A/S,
RICHA,RICHART,
RID001,RIDGEWAY FARM,
RIF001,RIFLE PAPER CO.,
RIN001,RINO & PELLE,
RIS001,RISCA GRANDE,
RIT001,RITA JORDENS BVBA,
RIT002,RITZENHOFF & BREKER GMBH,
RIV001,RIVERSIDE ARTS,
RIV002,RIVIERA MAISON,
RIZ001,RIZZOLI INTERNATIONAL PUBLICAT,
RJB001,RJB STONE LTD,
RJK001,RUTH JACKSON LTD,
RKS001,RKS KLEINKNECH,
RKW001,RK WHOLESALE,
RMC001,EMERTON FARM LIMITED,
RMH001,RICHARD MARSH,
RNL,RONDEAU LEISURE,
ROB001,ROBIN REED INTERNATIONAL,
ROB002,ROBERTS WHOLESALE BOOKS,
ROB003,ROBERT BLAND LTD,
ROB004,ROBIN DU LAC,
ROB005,ROBERT ROBERTS (VALEO FOODS),
ROB006,ROBERTS RADIO LTD,
ROB007,ROBEEZ,
ROB008,ROBIN REED (�),
ROC001,ROCOCO CHOCOLATES,
ROC002,LILLIPUT TRADING CO,
ROC003,ROCIO KOIZUMI (JY),
ROC004,ROCKFIELD DAIRY,
ROD001,RONDEAU LEISURE,
ROD002,RODRIGO TRADING,
ROF001,ROSIE FOX (JY),
ROG001,ROGER LA BORDE,
ROG002,ROGON,
ROH001,ROSSMORE HEALTH,
ROH002,ROHR REMEDY PTY LTD,
ROL001,ROLL IT PASTRY COMPANY,
ROL002,ROLLINS & SONS,
ROL003,ROLSON,
ROL004,ROLSER,
ROM001,ROOM,
ROM002,ITS ABOUT ROMI,
ROM003,ROMANOWSKI DESIGN,
ROM004,ROMANELLI(SHOWROOM ONE),
RON001,RONOCO,
ROO001,ROOM SEVEN BV,
ROO002,REPUBLIC OF ONE,
ROO003,ROOT7,
ROO004,ROOT CANDLES EUROPE LTD,
ROO157,ROOM INTERIOR PRODUCTS,
ROP001,ROPANE S.L,
ROS001,ROCK PAPER SCISSORS,
ROS002,ROSSI CARTOTECNICA A ROSSI,
ROS003,ROSIE NIEPER,
ROS004,ROSE & CO.,
ROS005,ROSANNA,
ROS006,ROSEBUD,
ROS007,THE ROSE PROJECT,
ROS008,ROSEHIP,
ROS009,ROSY WILSON,
ROS010,ROS WALSH,
ROS011,ROS WALSH ($),
ROS012,ROSTI HOUSEWARES,
ROS013,ROSIE WONDERS,
ROS014,ROSEMUNDE,
ROS015,ROS WALSHE (EURO),
ROS016,ROSKER LTD,
ROS025,ROSEMARIE B.,
ROS13,ROSSMORE HEALTH (NATURES GOLD),
ROT001,ROTHL�,
ROU001,ROUND WORLD PRODUCTS,
ROU004,ROUNDSTONE MUSIC,
ROW001,ROWAN,
ROY001,ROYALFLEUR,
ROY002,ROYAL TARA,
ROY003,ROYAL GARDEN,
ROY004,ROYAL VKB,
ROZ001,ROZETTA JEWELLERY,
RPF001,RUTHS PALM FREE (NATURES GOLD),
RR001,ROSE & ROSE,
RSA001,ROSANNA IMPORTS INC,
RSE001,ROSENTHAL AG,
RTY,RED TOY,
RUB001,RUBY ROCKET LTD,
RUB002,RUBY BROWN - FOOTWORKS,
RUB003,RUBY & ED,
RUF001,RUFIO KIDS,
RUK001,RUKSANA JEWELLERY,
RUS001,RUSSELS RAKU,
RUS002,RUSS BERRIE TOYS UK.,
RUS003,RUSSIMCO LTD,
RVA001,R.V.ASTLEY,
RVE001,REVIVE NATURES GOLD,
RVV001,REVIVE ACTIVE,
RYA001,RYANS FARM,
RYA01,RYLAND PETERS & SMALL,
RYO001,RYON,
RZY001,RITZY CRYSTAL,
SAB001,SABATIER,
SAB002,SABAI SABAI,
SAB003,SABRE,
SAB273,SABORES DE MEXICO,
SAD001,SADDLER LEATHER,
SAE002,SE EVERARD PERE ET FILS,
SAF001,SOUTH AFRICA,
SAG001,SAGAFORM AB,
SAG002,HOUSE DOCTOR - GENTIL SA,
SAH001,SAHARA,
SAI001,SAIPUA,
SAJ001,SAJE DESIGN,
SAL001,SALENTO,
SAL002,SALAR SMOKEHOUSE LTD,
SAL003,SALAMANDER,
SAL004,SALCO,
SAL005,SHS SALES & MARKETING,
SAL006,SALSA - DES BROWN AGENCIES,
SAL007,SALLY CAULWELL ILLUSTRATIONS,
SAM001,SAMS COOKIES,
SAM002,SAMUEL LAMONT,
SAM003,SAM UBHI,
SAM004,SAMSOE SAMSOE,
SAM005,SAMBONET,
SAN001,SANTINI,
SAN002,SANGIOLARO,
SAN003,SAN MIGUEL,
SAN004,SANTORO,
SAN005,SANTACANA,
SAN237,SANRIO UK,
SAO001,SAOIRSE PUBLISHING(BK),
SAP001,SOPHIE ALLPORT,
SAP002,SUGARLOAF APIARIES,
SAR001,SARL SOPHA DIFFUSION,
SAR002,SARL LABYRINTHE,
SAR003,THE SARUT GROUP,
SAR004,SARDINIA WINES,
SAR005,SARTU (JY),
SAR006,S.A.R.L. APIFLOR,
SAR007,SAREMO,
SAR008,SARAN,
SAR009,SARA HAPP,
SAR010,SARAHS RAWBITES,
SAR011,SARAH WALKER GALLERY,
SAR012,SARL COUSINS & CO,
SAR013,SARL UNE CREATION,
SAS001,SASSYS,
SAS002,SASATREND,
SAS003,SAS MLB (MASION LABICHE),
SAT001,SANTORO GRAPHICS,
SAT002,DON RELOJ SATELITE 93 (JY),
SAT003,SATELLITE (JY),
SAT004,SATAB,
SAV001,SAVONNERIE,
SAV002,SAVEBAG,
SAV003,SAVONNERIE DE BORMES,
SAV004,SAVON STORIES,
SAY001,SAYULITA DREAMS(THUNDERS LOVE),
SBC001,SALEM BAKING CO,
SBL001,SOLARIS BOTANICALS LIMITED,
SBM001,SBMC LTD,
SBN001,STUDIO BANANA,
SBP001,SHANNONBRIDGE POTTERIES,
SCA001,SCANDI-CHIC(MADAM STOLZ),
SCA002,SCALLYWAGS DOG BAKERY,
SCA003,SCARLETT GREETINGS,
SCC001,THE SUMMERHILL CAKE CO.,
SCH001,SCHEULER,
SCH002,SCHOTT,
SCH003,SCHLITTLER,
SCH004,SCHRAM PLANTS (H&M SUPPLIER),
SCH005,SCHEURICH (HOWBERT),
SCL001,SCALLYWAGS DOG BAKERY,
SCO001,SCOTTISH FINE SOAPS,
SCO002,ZONE TWO,
SCO003,SCOOTER (JY),
SCO004,SCOOP,
SCR001,SCREWPULL,
SCR002,SCRIBBLE & STONE,
SDE001,SAM DENNINGAN,
SDE002,SDE,
SDM001,SD MARKETING LTD,
SEA001,SEAN CLEARY,
SEA002,SEASONED PIONEERS,
SEA003,SEARSONS (WINE),
SEA004,SEAVIEW NURSERIES,
SEA005,SEAN TOMKINS,
SEA006,SEARSONS & WINES    DO NOT USE,
SEA007,SEA GEMS,
SEA008,SEA RIVER DISTRIBUTION LTD,
SEA009,SEALED WITH IRISH LOVE,
SEA010,SEAMUS GILL JEWELLERY,
SEASON,SEASON TICKETS,
SEB001,SEBNINI LTD,
SEB002,SEBASTIAN ROCCO,
SEC001,SECRETS OF POTAGER,
SEC002,SECOND NAT OILS - use SNO003,
SEC003,SECOND FEMALE (NA),
SEC004,SECRID,
SED001,SEDDON,
SEDA001,SEDA FRANCE,
SEE001,SEERYS,
SEE002,SEEDTEX -EMPREENDIMENTOS TEXTE,
SEE003,SEE ME NOW - THE ARTISTS LABEL,
SEF001,SEFAMA INTERNATIONAL,
SEL001,SELSLEY HERB & SPICE CO.,
SEL002,SELETTI,
SEL003,SELECT CARDS UK,
SEL004,Sellmoor Ltd,
SEM001,SEMA,
SEM002,SEMANA VERONIQUE,
SEM003,SEMIKOLON,
SEN001,SENSES,
SEN327,SENTOU,
SEP001,SAFEPOST,
SEQ001,SEQUINSTONE - CANDLES,
SER001,KAMIL SERDYNSKI,
SER002,SERENO,
SER003,SERAFINOZANI,
SER297,SERAX MAISON,
SEV001,ST EVAL,
SEW001,SEW HEART FELT,
SEY001,SEYMOURS FINE FOODS LTD,
SFG001,S & F GLOBAL FRESH EXOTICS LTD,
SFG002,SOFIA GANTS SRL,
SFM001,SLANE ROCK FARM,
SGA001,SOMEGA - NATURES GOLD,
SGE001,SHEENAGH GREEN / EVELYN,
SGN001,SEA GARDENER,
SGR001,SUSANNAGH GROGAN,
SGW001,SOW EASY GROW,
SHA001,SHANDON JEWELLERY,
SHA002,SHASTRA,
SHA003,SHAN INTERNATIONAL,
SHA004,SHARMAN CRAVEN,
SHA005,SHANGHAI TRIO,
SHA006,SHANNON DISTRIBUTORS,
SHA007,SHANDON OGC LTD,
SHA008,SHARDA EXPORTS,
SHA009,SARL SHAN SHAN,
SHA080,SHAMROCK GIFT CO.,
SHA305,SHARED EARTH,
SHC001,SH CORP,
SHE001,SHE005,
SHE002,SHEARER CANDLES,
SHE003,SHEER ELEGANCE,
SHE004,SHERIDANS CHEESEMONGERS,
SHE005,SHELTON DISTRIBUTORS LTD,
SHE006,SHEILA CLARKE,
SHH001,SHIELD HEALTH LTD,
SHH002,DEEJAYZOO (SHHHOWERCAP),
SHI001,SHIPTON MILLS,
SHI002,SHIRA DESIGNER JEWELLERY,
SHIS01,SHISHI AS,
SHO001,SHORTBREAD HOUSE OF EDINBURGH,
SHO002,SHOWROOM 37 LTD,
SHO003,SHOOTS & ROOTS,
SHO004,SHOWROOM MERAKI LTD (LA FEE),
SHR001,SHREDHOUSE,
SHR002,SHREDS,
SHS169,SH SALES (NOTTM) LTD,
SHT001,SHANTLELLE,
SHU001,SHUOLOGY,
SHX001,SHADOWBOX,
SIA120,SIA UK LTD,
SIC001,SIMPLY ICE CREAM,
SID001,SIDO BY SIDO,
SIG001,SIGIKID,
SIK001,SIKA DESIGN,
SIL001,SILKVINE,
SIL002,SILVERWOOD,
SIL003,SILEA,
SIL004,SILLY GIFTS,
SIL005,SILK- KA,
SIL006,SILVER TABBY (JY),
SIL007,SILVER EDDIE,
SIL008,SILVER HOUSE,
SIM001,SIMPLY SPECIAL,
SIM002,SIMON DREW,
SIM003,SIMPLY ORGANIC LTD,
SIM004,SIMON CARTERACCESSORIES LTD,
SIM005,SIMPLY SOAPS,
SIM006,SIMPLY DIRECT LTD,
SIM007,SIMPLY DELIGHTFUL LTD,
SIM008,SIMPLY STONED,
SIM009,SIMPLY MANUKA (GR),
SIM010,SIMPLY WILD LTD,
SIM011,SIMPLE THINGS,
SIM012,SIMONE ET GEORGES,
SIM013,SIMLA N.V.,
SIN001,SIN MATE,
SIO001,SIOCHAIN,
SIO002,SIOCLED LTD,
SIR001,SIRIUS,
SIR282,SIREN SILVER,
SIX001,SIXWEST,
SKD001,SKYROSS DESIGNS,
SKE001,SKEAGNORE DUCK,
SKE119,THE SKELLIGS CHOCOLATE CO,
SKI001,SKIPPER LTD,
SKK001,SKK LIGHTS,
SKM001,SKINNY MALINKYS,
SKO001,SKOURA,
SKS001,SILVERPOINT SOCKS,
SKY001,SKYLARK TRADING LTD,
SLA001,SLAP DSH CLOTHING,
SLD001,SL DESIGNS,
SLG001,SOLGAR,
SLG002,SOLGAR (NATURES GOLD),
SLI001,SLIQQ (JY),
SLI002,SLIM ESSENTIALS,
SLI003,SLICED WHITE,
SLI004,SLIP SILK PILLOWCASE,
SLO002,SLOW FOOD IRELAND,
SLO069,B.SLOWEY LTD,
SMA001,SMART,
SMA002,SMA WORLDWIDE,
SMA003,SMART GARDEN PRODUCTS LTD,
SMB001,SAVE MY BAG,
SMC001,SMC PRINT,
SME001,THE SMENCILS COMPANY,
SMF001,SPRINGMOPUNT FARM,
SMI001,SMIFFYS  (SEROIUS FUN),
SMI002,SMITH & CO,
SMI003,SMITH & CANOVA (DONT USE),
SMI004,SMITH & WHELAN (WINE),
SMI005,SMITH & CANOVA,
SMO001,S.MOORES,
SNA001,SNAA YVES FELY,
SNA002,SNAPDRAGON DESIGN LTD,
SNE001,SNEAKY FOX,
SNE010,SNEEM CRAFT WORKSHOPS,
SNL001,Do not use - SUNNYLIFE,
SNN001,SONNETT (NATURAL GOLD),
SNO001,SNO OF SWEDEN (JY),
SNO002,SNOOZEBABY,
SNO003,SECOND NATURE OILS,
SNO004,SNOWDROPS COPENHAGEN,
SNR001,SEIDENSTICKER GmbH,
SNTT001,SONETT (NATURES GOLD),
SNU001,SNUGLO DESIGNS,
SNU002,SNURK,
SNW001,SOIL RENEW,
SOA001,SOAP OF THE EARTH,
SOA002,SOAP OPERA LTD,
SOC001,SOCIAL FASHION COMPANY GMBH,
SOF001,SOFIE SCHNOOR,
SOH001,SOHO SPICES,
SOL001,SOLOLA,
SOL002,SOLOBI LTD,
SOL003,SOLENA (JY),
SOL004,SOLO TRADING,
SOL005,SOLIMENE CERAMICS,
SOL097,SOLVAR LTD,
SOM001,SOMERVILLE SCARVES,
SOM002,SOMIMEX,
SOM003,SOMAS,
SON001,SONIA SPENCER,
SON002,SONAS,
SON003,SONET (NATURES GOLD),
SONIA,SONIA CALDWELL,
SOP001,SOPHIE GOETSCH BIJOUX,
SOP002,SOPAFRA CREATIONS,
SOP003,SOPHIE ALLPORT,
SOP004,SOPHIE ARCARI LIMITED,
SOR001,SOREV A REMAIL,
SOS001,SOUTHSEA DECKCHAIRS LTD,
SOU001,SOUTHWATER,
SOU002,SOUTHERN OCEAN LTD,
SOU003,SOURCED IN FRANCE,
SOU289,SOUP DRAGON JEWELLERY,
SOW001,SOWANS ORGANIC BREAD MIX,
SPA001,SPACE APPEAL,
SPA002,SPANISH RINGS,
SPA003,SPAZIO ROSSANA ORLANDI,
SPA004,SPANX,
SPA005,SPAZA HOME WARE,
SPA006,SPAZA HOMEWARE,
SPE001,SPENDLOVE DISTRIBUTION,
SPE002,SPECIMEN PLANTS,
SPE003,SPENCER + RUTHERFORD,
SPET001,,
SPH001,SPHERE,
SPI001,SPILT (FURNITURE),
SPI002,SPINNING HAT,
SPI003,SPICE-N-TICE LTD,
SPI004,SPIRIT NIRVANA (JY),
SPI005,SPIRIT OF INNOVATION,
SPL001,SPLASH! VAN DOW,
SPL002,SPLASH & RELAX,
SPL003,SPLATE,
SPO001,SPOFF (SCOTLAND) LTD.,
SPO002,SPOKE JEWELLERY,
SPP001,SPECIMEN PLANTS,
SPR001,SPRING COTTAGE ROSIE OSULLIVA,
SPR002,SEMPRE,
SPS001,SATURDAY PIZZAS,
SPU001,SPROUT JUICE CO,
SQU001,SQUARED CYCLE LTD,
SQU002,SQUARE ORANGE FOOD LTD,
SRE349,SR LINEN COLLECTION,
SRF001,SRF HANTVERK AB,
SSB001,SASS & BELL,
SSF001,SASSAFRAS ENTERPRISES INC,
SSI001,SHIVA SHAKTI INCENSE,
SSI002,SUSTAINABLE SEAFOOD IRELAND,
SSL001,JANE RUSSELL ORIG SAUSAGES,
SSP001,SSP HATS,
SSS001,SSS LTD,
STA001,STABLE HOUSE,
STA002,STARDUST,
STA003,STARCHILD,
STA004,STABILICERS,
STA315,STAFF (CLOTHING),
STC001,SOMERSET TOILETRY COMPANY,
STD001,STARBRAND,
STE001,STEPHEN PEARCE,
STE002,STELINER,
STE003,STERCK & CO,
STE004,STELLA FOREST,
STE005,STEPHEN HALL,
STE006,STEEPLETONE,
STE007,STERLING PUBLISHING CO.,
STE008,STEPHEN FARNAN STUDIO,
STE009,STEAMERY STOCKHOLM,
STE286,JAMES ELLIS STEVENS,
STEP001,STEPPING STONES,
STI001,STILIC FORCE,
STI002,STIEFELMAYER,
STI003,STITCH & SILVER,
STI004,DO NOT USE STITCH DESIGNWORKS,
STI005,STIGHLORGAN LTD,
STI006,STITCH DESIGNS LTD(EATSLEEPD,
STI250,STING IN THE TAIL,
STK193,St Kew Products Ltd,
STO001,use FASHION HOUSE  (FAS001),
STO002,STONEWORKS,
STO003,STORMAFIT LTD,
STO004,STORM IN A TEACIP,
STO005,STOS,
STO006,STONEHEART & CO,
STO007,STORM & MARIE,
STO008,STONE MARKETING LTD,
STO206,STONE THE CROWS,
STO212,STORZ,
STR001,STRAITS,
STR002,STRELLSON,
STR003,STRIVE FOOTWEAR,
STR004,STRULCH,
STR319,STREETS AHEAD,
STR346,STRAITS,
STS001,STOATS,
STT001,ST. TOLA,
